Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14196856,2021-04-27 11:42:52,2021-04-10 09:55:18,6140780,5826963257,0,948,4994,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196856/SRR14196856.lite.1,SRX10563624,3678-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP314211,PRJNA720906,,720906,SRS8670058,SAMN18521322,simple,1494075,Mycobacterium tuberculosis complex sp.,3678-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,DECBCB0ED190275F0E4044930C6794AD,335D591B8E5845DF34DBDF065AE146ED
SRR26283526,2023-10-06 07:08:37,2023-10-06 06:58:18,142225,571585458,0,4018,278,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26283/SRR26283526/SRR26283526.1,SRX21992476,TB3706,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP228479,PRJNA587747,,587747,SRS5609901,SAMN13208015,simple,1773,Mycobacterium tuberculosis,3706,,,,,,,no,,,,,NIH / NIAID,SRA1726065,,public,E4C1CC1E7BDCF09457A81567B2F6DC0C,1258BDACAC54E4667FC20EF9AE587269
SRR26283528,2023-10-06 07:08:37,2023-10-06 06:59:32,56520,220048564,0,3893,108,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26283/SRR26283528/SRR26283528.1,SRX21992474,TB3898,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP228479,PRJNA587747,,587747,SRS5609734,SAMN13208027,simple,1773,Mycobacterium tuberculosis,3898,,,,,,,no,,,,,NIH / NIAID,SRA1726065,,public,E00EFEC7AB57B19A20A1B154C8DE322C,1838D1C288D0175927196657AC48EADA
SRR14196854,2021-04-09 18:31:41,2021-04-09 13:20:09,2176832,2146687688,0,986,1852,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196854/SRR14196854.lite.1,SRX10563626,4536-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP314211,PRJNA720906,,720906,SRS8670059,SAMN18521323,simple,1494075,Mycobacterium tuberculosis complex sp.,4536-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,7AE46F46679BFFD585A54AF58BEA370B,B921173813AE5300770CC7D617A431BB
SRR14196852,2021-04-09 18:31:41,2021-04-09 13:20:25,889434,1364331335,0,1533,1181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196852/SRR14196852.lite.1,SRX10563628,4549-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906,SRS8670060,SAMN18521324,simple,1494075,Mycobacterium tuberculosis complex sp.,4549-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,05A47E35EBE30A427B1EA9B93D308B40,F26F9FF6325128BFAC0DFA03BF961C8C
SRR26282612,2023-10-06 06:36:09,2023-10-06 06:33:36,76293,668270158,0,8759,438,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282612/SRR26282612.1,SRX21991705,TB6552,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596592,SAMN13169710,simple,1773,Mycobacterium tuberculosis,6552,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,A01FCE3F69763C1345C416B80FDA44D6,179830EF13453C1C9E656D6B78D4B787
SRR14196849,2021-04-09 18:31:41,2021-04-09 13:15:59,151142,192145832,0,1271,164,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196849/SRR14196849.lite.1,SRX10563631,6581-05_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP314211,PRJNA720906,,720906,SRS8670062,SAMN18521325,simple,1494075,Mycobacterium tuberculosis complex sp.,6581-05,,,,,,,no,,,,,UMCG,SRA1216725,,public,AFCBA59092DB43872E1DB7A1863F229D,999CCD9304A1E3234C2C6E4272F8B066
SRR26282618,2023-10-06 06:31:56,2023-10-06 06:30:21,189601,995610971,0,5251,503,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282618/SRR26282618.1,SRX21991699,TB6595,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596738,SAMN13169544,simple,1773,Mycobacterium tuberculosis,6595,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,4C48716CD9DA320646C54AEF13215E97,A8895A0979BEDA82F595EA1B8AE8F370
SRR26282629,2023-10-06 06:39:24,2023-10-06 06:33:55,94611,790102354,0,8351,542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282629/SRR26282629.1,SRX21991688,TB6596,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596739,SAMN13169545,simple,1773,Mycobacterium tuberculosis,6596,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,76055978A8E67D8CEF45545871CF1EC6,F6C629FA180088C8A81E0BAF3F0606EB
SRR26282628,2023-10-06 06:36:09,2023-10-06 06:32:05,31272,250547934,0,8011,167,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282628/SRR26282628.1,SRX21991689,TB6599,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596742,SAMN13169547,simple,1773,Mycobacterium tuberculosis,6599,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,386AF1C291626DBA613CCE5A08A18B9F,F33C9D90F4785C5B26A8B35733D6CE3F
SRR26282634,2023-10-06 06:33:44,2023-10-06 06:31:43,232281,1397570254,0,6016,810,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282634/SRR26282634.1,SRX21991683,TB6733,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596755,SAMN13169557,simple,1773,Mycobacterium tuberculosis,6733,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,261BA1B7D4955ACB5F5D024A32D04D00,9D8D8065306058B64CA2989363B7A8BF
SRR14196847,2021-04-09 18:31:42,2021-04-09 13:19:27,1963341,1859897763,0,947,1605,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196847/SRR14196847.lite.1,SRX10563633,674-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP314211,PRJNA720906,,720906,SRS8670063,SAMN18521326,simple,1494075,Mycobacterium tuberculosis complex sp.,674-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,CE88E067B4BC9BFBAEC566E0BC95BE7A,12C405F71147A8D663D8C0D62B024EF7
SRR26282627,2023-10-06 06:36:09,2023-10-06 06:32:14,171969,1362682110,0,7923,885,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282627/SRR26282627.1,SRX21991690,TB6755,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596765,SAMN13169560,simple,1773,Mycobacterium tuberculosis,6755,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,E820847D0A3E856C82B92DAEB640A367,CDDF6B96FABA329D79BCFEC90F29AFA6
SRR26282630,2023-10-06 06:39:24,2023-10-06 06:34:04,44761,449189426,0,10035,327,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282630/SRR26282630.1,SRX21991687,TB6760,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596771,SAMN13169563,simple,1773,Mycobacterium tuberculosis,6760,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,98D30B4B7B453F4C407D509E775E76FA,21ADA7CA7FBD079DE5F42D1667E37258
SRR26282622,2023-10-06 06:39:24,2023-10-06 06:34:10,42413,363300494,0,8565,237,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282622/SRR26282622.1,SRX21991695,TB6765,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596776,SAMN13169569,simple,1773,Mycobacterium tuberculosis,6765,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,6FA13786DF5D6B24E156D72990FE8A41,94C671C6CBCECA02DD2E5B99DEE857C8
SRR26282626,2023-10-06 06:39:24,2023-10-06 06:35:24,81412,653877454,0,8031,432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282626/SRR26282626.1,SRX21991691,TB6778,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596827,SAMN13169581,simple,1773,Mycobacterium tuberculosis,6778,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,D5665ED7D3D865C1A8CE2946E526BB6A,8E6654AF8AB14EAF63D28A5B5F43660F
SRR26282621,2023-10-06 06:33:44,2023-10-06 06:31:24,99350,807058190,0,8123,538,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282621/SRR26282621.1,SRX21991696,TB6786,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596835,SAMN13169727,simple,1773,Mycobacterium tuberculosis,6786,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,371498FA5EA7DA2E2DD9F31781374814,A66ADF9ACA5748D81E17BBBE496F1707
SRR26282625,2023-10-06 06:39:24,2023-10-06 06:34:21,90542,738008234,0,8151,495,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282625/SRR26282625.1,SRX21991692,TB6807,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596702,SAMN13169502,simple,1773,Mycobacterium tuberculosis,6807,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,46146C408E272F57056C583B0B3277E7,656A239E85B1F7F5400924888A305792
SRR26282633,2023-10-06 06:39:24,2023-10-06 06:34:56,316366,1984684044,0,6273,1166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282633/SRR26282633.1,SRX21991684,TB6816,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596712,SAMN13169498,simple,1773,Mycobacterium tuberculosis,6816,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,9868716F64B10D54E7D59913E53AA32A,09303C0EFD996DD538578DA1B41E765B
SRR26282611,2023-10-06 06:41:28,2023-10-06 06:38:03,138680,1229810901,0,8867,811,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282611/SRR26282611.1,SRX21991706,TB6830,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596796,SAMN13169735,simple,1773,Mycobacterium tuberculosis,6830,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,CB57F76C32FFC31EF88D8EF88BCF3F77,D941BDD8A007CF0E71A47493C72B18F0
SRR26282617,2023-10-06 06:39:24,2023-10-06 06:34:38,58343,515128592,0,8829,339,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282617/SRR26282617.1,SRX21991700,TB6846,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596807,SAMN13169468,simple,1773,Mycobacterium tuberculosis,6846,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,3B9F31D3A7B47A75315F32B6E3998DE8,E4B075AB0AF2B2C7B57CF33FCA9F7456
SRR14196845,2021-04-09 18:31:41,2021-04-09 13:18:28,679859,1348163197,0,1983,1167,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196845/SRR14196845.lite.1,SRX10563635,696-05_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906,SRS8670064,SAMN18521327,simple,1494075,Mycobacterium tuberculosis complex sp.,696-05,,,,,,,no,,,,,UMCG,SRA1216725,,public,897DEF89BFA822D20500941330B26C2E,A7B97AD5AA8956CDDE237DAF4804C1DC
SRR26282620,2023-10-06 06:36:09,2023-10-06 06:32:10,35658,281180086,0,7885,183,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282620/SRR26282620.1,SRX21991697,TB6964,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596852,SAMN13169744,simple,1773,Mycobacterium tuberculosis,6964,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,0E4B9F5EA25985BAE2E09DB6847DF48B,5A7480C1954583F1D369D5138D1F6E5C
SRR26282619,2023-10-06 06:31:56,2023-10-06 06:30:32,55970,448820993,0,8018,296,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282619/SRR26282619.1,SRX21991698,TB6973,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596856,SAMN13169748,simple,1773,Mycobacterium tuberculosis,6973,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,A1D375BAD29474C8382B2B627E0A0AB1,A70C3EA236C3DD6B4D0D024C224D3C10
SRR26282624,2023-10-06 06:33:44,2023-10-06 06:31:21,46217,369748343,0,8000,243,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282624/SRR26282624.1,SRX21991693,TB6976,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596860,SAMN13169484,simple,1773,Mycobacterium tuberculosis,6976,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,C37B737EAB50A823638AD6BD10A4EA0B,931D02201CBECB8EDAB35B08BE5949DE
SRR26282616,2023-10-06 06:30:49,2023-10-06 06:29:42,10777,93281676,0,8655,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282616/SRR26282616.1,SRX21991701,TB6977,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596861,SAMN13169488,simple,1773,Mycobacterium tuberculosis,6977,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,7DA91E9318BC5E794DFAB419B02B17F0,DB032ACC1E233F5A65318FD6F0B2C0E7
SRR14196843,2021-04-09 18:31:42,2021-04-09 13:18:25,612588,1066151018,0,1740,923,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196843/SRR14196843.lite.1,SRX10563637,702-06_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906,SRS8670065,SAMN18521328,simple,1494075,Mycobacterium tuberculosis complex sp.,702-06,,,,,,,no,,,,,UMCG,SRA1216725,,public,CA4871CDF9C187B11B4508A7B613DF14,BF792DC90B7C5F18EA5FC0F884A1FBFF
SRR26282632,2023-10-06 06:36:09,2023-10-06 06:33:03,52067,448059795,0,8605,292,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282632/SRR26282632.1,SRX21991685,TB7044,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596508,SAMN13169757,simple,1773,Mycobacterium tuberculosis,7044,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,4880E7B6C2E25516D78934DCD06ECCB7,4F4765B46DB2E0B496EC00A374493008
SRR14196841,2021-04-09 18:31:42,2021-04-09 13:17:09,353587,653885700,0,1849,566,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196841/SRR14196841.lite.1,SRX10563639,706-05_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906,SRS8670066,SAMN18521329,simple,1494075,Mycobacterium tuberculosis complex sp.,706-05,,,,,,,no,,,,,UMCG,SRA1216725,,public,99451061886FA161E49FACBCF4F7CF5E,2124C3C78F97B0B2913CB6256909C2C4
SRR26282615,2023-10-06 06:39:24,2023-10-06 06:35:22,96027,836397789,0,8710,538,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282615/SRR26282615.1,SRX21991702,TB7198,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596514,SAMN13169515,simple,1773,Mycobacterium tuberculosis,7198,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,82DD561FDF8B86C3216406ABAE3E20BB,7C2CB2DC178C14246DBB2D443428B739
SRR26282613,2023-10-06 06:39:24,2023-10-06 06:34:32,63200,545938689,0,8638,356,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282613/SRR26282613.1,SRX21991704,TB7340,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596607,SAMN13169657,simple,1773,Mycobacterium tuberculosis,7340,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,F72EFD8EC2526D8F6AF0CB93EBD13893,9955FACC426E487B5D39A5F5112F0BE0
SRR26282623,2023-10-06 06:43:14,2023-10-06 06:39:30,288386,2320205764,0,8045,1530,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282623/SRR26282623.1,SRX21991694,TB7379,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596646,SAMN13169688,simple,1773,Mycobacterium tuberculosis,7379,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,528AFF888794D156707D700D78C645A0,59572E549D163B0234290CDA5935EF04
SRR26282631,2023-10-06 06:39:24,2023-10-06 06:33:56,76447,659558796,0,8627,430,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282631/SRR26282631.1,SRX21991686,TB7396,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596665,SAMN13169796,simple,1773,Mycobacterium tuberculosis,7396,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,3E475CB7111C5D9F7B695DA833D8BC66,44DDBABE7EB63728B4D83A08E29AD5B4
SRR26282614,2023-10-06 06:41:28,2023-10-06 06:36:51,111899,961215359,0,8590,621,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR026/26282/SRR26282614/SRR26282614.1,SRX21991703,TB8073,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP227831,PRJNA586859,,586859,SRS5596674,SAMN13169638,simple,1773,Mycobacterium tuberculosis,8073,,,,,,,no,,,,,NIH / NIAID,SRA1725989,,public,BD00D69BB275E4ACD731003C8F2A7C19,B64696C5F00F328D639D9A8317496E4B
SRR14196862,2021-04-09 18:31:42,2021-04-09 13:18:10,1371159,1274221754,0,929,1092,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196862/SRR14196862.lite.1,SRX10563618,8121-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP314211,PRJNA720906,,720906,SRS8670055,SAMN18521315,simple,1494075,Mycobacterium tuberculosis complex sp.,8121-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,93D4EFC9AC61477D11B99BCCD2441831,D69798FB9C3FD47149D97A8803B7E2BA
SRR14196840,2021-04-09 18:31:42,2021-04-09 13:21:39,1205625,2139213972,0,1774,1853,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196840/SRR14196840.lite.1,SRX10563640,8129-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906,SRS8670061,SAMN18521316,simple,1494075,Mycobacterium tuberculosis complex sp.,8129-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,A8C50B6B7346FBD599AC525D83D82C73,ED3A6D6C235B3E173849B9F04CFB6C07
SRR14196818,2021-04-09 18:31:42,2021-04-09 13:17:49,398498,965439518,0,2422,835,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196818/SRR14196818.lite.1,SRX10563662,8644-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906,SRS8670072,SAMN18521317,simple,1494075,Mycobacterium tuberculosis complex sp.,8644-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,91376A3E160BB8A8E5F777E061B61EBB,E268AFA8B45EF8CF79B35D22F1188336
SRR14196860,2021-04-09 18:31:42,2021-04-09 13:17:47,589240,875715659,0,1486,759,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196860/SRR14196860.lite.1,SRX10563620,8651-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906,SRS8670056,SAMN18521320,simple,1494075,Mycobacterium tuberculosis complex sp.,8651-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,D7A0A8253C2A4FCD9201FB5F595EA107,BCBC9BD449A28FB3BD448A3DC4466DE2
SRR14196816,2021-04-09 18:31:42,2021-04-09 13:20:05,605947,1676134139,0,2766,1451,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196816/SRR14196816.lite.1,SRX10563664,9050-05_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906,SRS8670078,SAMN18521318,simple,1494075,Mycobacterium tuberculosis complex sp.,9050-05,,,,,,,no,,,,,UMCG,SRA1216725,,public,A73686619CA461C99EC4F6DE7AFA77A5,5A66278AA5933CF77E56605EA990AC3C
SRR14196814,2021-04-09 18:31:42,2021-04-09 13:21:27,2643347,2461177269,0,931,2124,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196814/SRR14196814.lite.1,SRX10563666,9689-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP314211,PRJNA720906,,720906,SRS8670079,SAMN18521319,simple,1494075,Mycobacterium tuberculosis complex sp.,9689-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,70558535A997EA348C797A0AE71D8E63,6E807D5AEA736DEE5A4F8500759CD6BC
SRR28370649,2024-03-18 10:37:05,2024-03-18 09:35:55,187189,715157149,0,3820,611,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/SRR028/28370/SRR28370649/SRR28370649.1,SRX23975760,AMtb_1__202402-simplex-dna_r10.4.1_e8.2_400bps_sup@v4.3.0,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP496022,PRJNA1087001,,1087001,SRS20774116,SAMN40453083,simple,1773,Mycobacterium tuberculosis,AMtb_1__202402,,,,,,,no,,,,,THE UNIVERSITY OF MELBOURNE,SRA1825339,,public,19314017599A3C26D063BACBAB29C898,AFAE892698931262B7248B3C8B967883
SRR28370672,2024-03-18 10:37:05,2024-03-18 09:32:05,7292,32457876,0,4451,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/SRR028/28370/SRR28370672/SRR28370672.1,SRX23975737,AMtb_1__202402-duplex-dna_r10.4.1_e8.2_400bps_hac@v4.3.0,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP496022,PRJNA1087001,,1087001,SRS20774116,SAMN40453083,simple,1773,Mycobacterium tuberculosis,AMtb_1__202402,,,,,,,no,,,,,THE UNIVERSITY OF MELBOURNE,SRA1825339,,public,54E50496D76AA098E22FE66E17C490FC,7488848BB92E1D6056C3420FA3FFD58C
SRR28370678,2024-03-18 10:37:05,2024-03-18 09:31:59,7692,34335631,0,4463,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-34/SRR028/28370/SRR28370678/SRR28370678.1,SRX23975731,AMtb_1__202402-duplex-dna_r10.4.1_e8.2_400bps_sup@v4.3.0,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,GridION,SRP496022,PRJNA1087001,,1087001,SRS20774116,SAMN40453083,simple,1773,Mycobacterium tuberculosis,AMtb_1__202402,,,,,,,no,,,,,THE UNIVERSITY OF MELBOURNE,SRA1825339,,public,2FEE936A741F1CD7CFF56279FE044339,8CA00B5D64AA480C32F09C8845498236
